MU_CODINE;MU_NOMBRE;PM_EJERCICIO;PM_GASTO1;PM_GASTO2;PM_GASTO3;PM_GASTO4;PM_GASTO5;PM_GASTO6;PM_GASTO7;PM_GASTO8;PM_GASTO9;PM_GASTO0;PM_GTOTAL;PM_INGRESO1;PM_INGRESO2;PM_INGRESO3;PM_INGRESO4;PM_INGRESO5;PM_INGRESO6;PM_INGRESO7;PM_INGRESO8;PM_INGRESO9;PM_INGRESO0;PM_ITOTAL;PM_OBSERVACIONES
03005;Albatera;2015;2780530.85;3312850.00;202500.00;296232.14;0.00;539006.67;436547.24;9000.00;483271.75;0.00;8059938.65;3656844.00;75000.00;1034946.83;2813484.95;108681.07;0.00;361981.80;9000.00;0.00;0.00;8059938.65;B.O.P. 250 31/12/2014
03005;Albatera;2014;2867362.23;3174587.49;393500.00;272666.14;0.00;262620.55;424126.57;9000.00;552000.00;0.00;7955862.98;3559705.96;100000.00;1037710.80;2948565.23;104880.99;0.00;196000.00;9000.00;0.00;0.00;7955862.98;B.O.P. 247 30/12/2013
03005;Albatera;2013;2960838.91;3167700.00;394500.00;288724.00;0.00;330500.00;237500.00;9000.00;413000.00;0.00;7801762.91;3524719.05;155000.00;1118155.58;2594670.08;93368.20;12100.00;294750.00;9000.00;0.00;0.00;7801762.91;B.O.P. 26 06/02/2013
03005;Albatera;2012;3121081.43;3359600.45;197170.92;323246.00;0.00;531120.00;126114.56;9000.00;307000.00;0.00;7974333.36;3390887.09;181000.00;1136292.53;2600951.34;140852.40;0.00;515350.00;9000.00;0.00;0.00;7974333.36;B.O.P. 9 13/01/2012
03005;Albatera;2018;2780530.85;3312850.00;202500.00;296232.14;0.00;126904.87;436547.24;9000.00;533391.75;0.00;7697956.85;3656844.00;75000.00;1034946.83;2813484.95;108681.07;0.00;0.00;9000.00;0.00;0.00;7697956.85;MINHAP
03005;Albatera;2020;3241030.59;3675860.40;101000.00;310403.16;119049.88;729890.25;268710.97;9000.00;601684.00;0.00;9056629.25;4242186.00;53000.00;967801.00;3486580.66;88100.00;0.00;0.00;9000.00;209961.59;0.00;9056629.25;B.O.P. 23 04/02/2020
03006;Alcalalí;2018;212213.43;357200.00;1100.00;195144.57;2000.00;21342.00;2500.00;0.00;22500.00;0.00;814000.00;451000.00;10000.00;127700.00;204300.00;21000.00;0.00;0.00;0.00;0.00;0.00;814000.00;MINHAP
03006;Alcalalí;2016;212213.43;357200.00;1100.00;195144.57;2000.00;21342.00;2500.00;0.00;22500.00;0.00;814000.00;451000.00;10000.00;127700.00;204300.00;21000.00;0.00;0.00;0.00;0.00;0.00;814000.00;B.O.P. 10 18/01/2016
03006;Alcalalí;2012;206409.76;304000.00;3600.00;180145.00;0.00;143322.07;0.00;0.00;45774.79;0.00;883251.62;317000.00;10000.00;141671.62;275700.00;25524.00;0.00;113356.00;72975.00;0.00;0.00;956226.62;B.O.P. 9 13/01/2012
03006;Alcalalí;2013;213677.51;244850.00;8078.51;177751.00;0.00;124322.07;13196.41;0.00;42669.40;0.00;824544.90;307000.00;8000.00;155188.00;217700.00;23301.00;0.00;113356.00;0.00;0.00;0.00;824545.00;B.O.P. 10 15/01/2013
03006;Alcalalí;2014;220598.95;248536.00;2158.30;188328.15;13000.00;83487.59;13250.00;0.00;34641.01;0.00;804000.00;344000.00;10000.00;130029.00;241700.00;21335.00;0.00;56936.00;0.00;0.00;0.00;804000.00;B.O.P. 3 07/01/2014
03006;Alcalalí;2015;211157.11;316525.00;1100.00;193087.36;2000.00;61130.53;2500.00;0.00;22500.00;0.00;810000.00;437500.00;10000.00;112850.00;209100.00;21550.00;0.00;19000.00;0.00;0.00;0.00;810000.00;B.O.P. 8 14/01/2015
03006;Alcalalí;2011;233396.00;272936.24;4500.00;186126.75;0.00;191307.19;0.00;0.00;46733.82;0.00;935000.00;300000.00;20000.00;186741.36;256974.00;31662.00;0.00;139622.64;0.00;0.00;0.00;935000.00;B.O.P. 250 31/12/2010
03006;Alcalalí;2010;260227.08;271849.91;10500.00;184337.38;0.00;184793.23;0.00;0.00;51292.40;0.00;963000.00;301000.00;25000.00;172199.23;271545.54;38462.00;0.00;126448.38;0.00;28344.85;0.00;963000.00;B.O.P. 244 23/12/2009
03006;Alcalalí;2009;251103.12;299997.35;10500.00;192591.88;0.00;285247.65;0.00;0.00;50560.00;0.00;1090000.00;280000.00;25010.00;150499.73;385249.00;38681.27;0.00;210560.00;0.00;0.00;0.00;1090000.00;B.O.P. 91 18/05/2009
03006;Alcalalí;2008;231186.78;279797.68;11036.53;185672.92;0.00;719018.00;12813.62;0.00;52474.47;0.00;1492000.00;287000.00;60010.00;152558.75;448911.55;42148.49;0.00;348968.91;0.00;152402.30;0.00;1492000.00;B.O.P. 61 31/03/2008
03006;Alcalalí;2007;196949.09;303697.85;7268.76;157172.03;0.00;712223.89;87477.07;0.00;33911.31;0.00;1498700.00;272000.00;90010.00;126528.67;367366.00;36948.49;0.00;282892.94;0.00;322953.90;0.00;1498700.00;B.O.P. 40 21/02/2007
03006;Alcalalí;2006;164827.61;339493.06;5418.64;153529.63;0.00;612786.44;106626.73;0.00;35698.89;0.00;1418381.00;241000.00;90000.00;160104.46;345059.34;20903.55;0.00;338864.17;0.00;222439.48;0.00;1418371.00;B.O.P. 80 05/04/2006
03006;Alcalalí;2005;163978.58;348806.10;5621.36;139621.41;0.00;1472474.26;22433.70;0.00;24682.59;0.00;2177618.00;220500.00;96010.00;149555.96;266374.88;10127.80;0.00;1141472.45;0.00;293576.91;0.00;2177618.00;B.O.P. 101 07/05/2005
03006;Alcalalí;2004;146834.16;260304.94;6676.33;134439.17;0.00;1011903.62;15023.08;0.00;12628.70;0.00;1587810.00;188100.00;96010.00;151927.64;280674.88;10027.80;0.00;643392.29;0.00;217677.39;0.00;1587810.00;B.O.P. 88 17/04/2004
03006;Alcalalí;2003;89317.00;217346.37;7114.33;110150.80;0.00;199808.08;50966.12;0.00;14717.30;0.00;689420.00;171000.00;53000.00;120182.84;137684.15;9399.31;0.00;109358.44;0.00;88795.26;0.00;689420.00;B.O.P. 297 28/12/2002
03006;Alcalalí;2002;85507.87;199810.64;5409.11;111624.31;0.00;306502.58;6010.12;0.00;13622.37;0.00;728487.00;143040.88;49884.00;125520.95;128045.32;10103.01;0.00;216033.96;0.00;55858.88;0.00;728487.00;B.O.P. 138 18/06/2002
03006;Alcalalí;2001;79952.64;153859.33;6611.13;56654.98;0.00;268328.68;6010.12;0.00;11144.15;0.00;582561.03;129217.60;33055.67;91218.76;120388.73;6016.13;0.00;193228.25;0.00;9435.89;0.00;582561.03;B.O.P. 162 17/07/2001
03006;Alcalalí;2000;78827.40;137466.34;5902.28;49664.48;0.00;254635.43;27965.93;0.00;8536.22;0.00;562998.08;107581.17;30050.61;116004.70;108957.48;5114.61;0.00;140958.03;0.00;54331.49;0.00;562998.09;B.O.P. 163 17/07/2000 B.O.P. 217 19/09/2000
03006;Alcalalí;1999;73629.99;131525.49;6514.97;49174.81;0.00;142830.53;0.00;0.00;12302.72;0.00;415978.51;94929.86;30050.61;85974.78;99864.17;4309.26;0.00;100849.83;0.00;0.00;0.00;415978.51;Base de datos CIVIS
03006;Alcalalí;1998;57796.51;111117.69;6520.89;42270.25;0.00;275786.19;5967.04;0.00;12303.23;0.00;511761.80;92075.05;21035.42;101547.23;76941.57;5511.28;0.00;162297.30;0.00;52353.95;0.00;511761.80;B.O.P.291 21/12/98
03006;Alcalalí;1997;55626.50;93383.57;6205.57;38387.56;0.00;107940.96;7813.16;0.00;22641.78;0.00;331999.10;87146.76;24040.48;56441.86;86978.47;6653.20;0.00;50904.91;0.00;19833.40;0.00;331999.08;REMITEN POR FAX
03006;Alcalalí;1996;54978.17;157392.59;5138.65;19863.45;0.00;93146.66;6010.12;0.00;19269.52;0.00;355799.16;79513.90;30050.61;111830.32;82819.47;2902.89;0.00;18030.36;0.00;30651.62;0.00;355799.17;REMITEN POR FAX
03006;Alcalalí;1995;48109.97;108113.58;0.00;18804.86;0.00;73332.77;0.00;0.00;25279.64;0.00;273640.82;57576.96;9015.18;87077.30;58778.98;2283.85;0.00;42070.62;0.00;16837.92;0.00;273640.81;ENVIAN POR FAX
03006;Alcalalí;1994;47293.22;107293.58;3530.95;18218.97;0.00;209146.28;0.00;0.00;19629.28;0.00;405112.28;59139.59;9015.18;85680.29;46488.29;2253.80;0.00;142433.94;0.00;60101.21;0.00;405112.30;ENVIAN POR FAX
03006;Alcalalí;1993;47900.66;123623.23;1803.04;19022.03;0.00;256672.63;0.00;0.00;14719.42;0.00;463741.01;57697.16;24040.48;97339.92;39967.30;3095.21;0.00;200883.25;0.00;40717.69;0.00;463741.01;ENVIADO POR FAX/20.04.94
03006;Alcalalí;1992;45617.34;98461.61;2404.05;22027.09;0.00;224100.43;0.00;0.00;26264.87;0.00;418875.39;55683.77;12020.24;95451.73;43122.62;3095.21;0.00;149400.60;0.00;60101.21;0.00;418875.38;TELEFONO
03006;Alcalalí;1991;46596.10;88207.85;1502.53;8903.42;0.00;127829.26;0.00;0.00;17249.68;0.00;290288.84;47570.11;9616.19;57192.31;35459.71;2404.05;0.00;89683.19;0.00;48363.28;0.00;290288.84;TELEFONO
03006;Alcalalí;1990;52456.46;74705.49;1502.53;2299.21;0.00;93712.03;0.00;0.00;20254.74;0.00;244930.46;42371.35;7212.15;62901.93;30050.61;1803.04;0.00;85944.73;0.00;15025.30;0.00;245309.11;
03006;Alcalalí;1989;22145.49;128403.30;0.00;2404.05;0.00;128636.69;0.00;0.00;0.00;0.00;281589.53;24881.90;6100.27;122432.18;27045.54;1803.04;0.00;91333.78;0.00;12020.24;0.00;285616.95;
03006;Alcalalí;1988;19736.43;77625.23;0.00;2066.22;0.00;123822.59;0.00;0.00;4027.42;0.00;227277.89;8510.33;4086.88;77949.54;29864.95;1803.04;0.00;105063.14;0.00;0.00;0.00;227277.88;
03006;Alcalalí;1987;13702.33;40735.02;0.00;1410.62;0.00;16722.32;0.00;0.00;4027.42;0.00;76597.71;7572.75;3029.10;48854.99;15638.33;1502.53;0.00;0.00;0.00;0.00;0.00;76597.70;
03006;Alcalalí;1986;24926.44;26430.26;0.00;1967.91;0.00;32620.12;0.00;0.00;2404.05;0.00;88348.78;7043.86;3029.10;41523.93;36159.29;592.60;0.00;0.00;0.00;0.00;0.00;88348.78;
03006;Alcalalí;1985;23502.99;23126.69;0.00;1596.32;0.00;76182.54;0.00;0.00;2826.04;7776.16;135010.74;6212.06;2428.09;53737.48;58364.29;248.82;0.00;0.00;0.00;0.00;14020.01;135010.75;
03006;Alcalalí;1984;21469.28;25524.19;0.00;456.77;0.00;21621.98;0.00;0.00;2826.04;5693.89;77592.15;6212.06;2367.99;23625.79;13222.27;248.82;0.00;0.00;0.00;0.00;31915.23;77592.16;
03007;Alcocer de Planes;1984;1277.42;17789.04;0.00;420.71;0.00;0.00;0.00;0.00;0.00;0.00;19487.17;2193.69;876.28;13949.49;1923.24;544.46;0.00;0.00;0.00;0.00;0.00;19487.16;
03007;Alcocer de Planes;1985;1277.42;17789.04;0.00;420.71;0.00;0.00;0.00;0.00;0.00;0.00;19487.17;2193.69;876.28;13949.49;1923.24;544.46;0.00;0.00;0.00;0.00;0.00;19487.16;
03007;Alcocer de Planes;1986;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
03007;Alcocer de Planes;1987;1967.71;26689.18;60.10;1763.48;0.00;65475.32;0.00;0.00;0.00;0.00;95955.79;9015.18;1087.53;19575.57;601.01;681.99;0.00;65475.32;0.00;0.00;0.00;96436.60;
